"folio","agu_bloq","ag_super","vo_super","vendsupr","ve_sup_e","ag_subte","vo_subte","vendsubt","ve_sub_e"
"22001","2","0","NA","0","","0","NA","0",""
"22002","2","0","NA","0","","0","NA","0",""
"22003","2","0","NA","0","","0","NA","0",""
"22004","2","0","NA","0","","0","NA","0",""
"22005","2","0","NA","0","","0","NA","0",""
"22006","2","0","NA","0","","0","NA","0",""
"22007","2","0","NA","0","","0","NA","0",""
"22008","2","0","NA","0","","0","NA","0",""
"22009","2","0","NA","0","","0","NA","0",""
"22010","2","0","NA","0","","0","NA","0",""
"22011","2","0","NA","0","","0","NA","0",""
"22012","2","0","NA","0","","0","NA","0",""
"22013","2","0","NA","0","","0","NA","0",""
"22014","2","0","NA","0","","0","NA","0",""
"22015","2","0","NA","0","","0","NA","0",""
"22016","2","0","NA","0","","0","NA","0",""
"22017","2","0","NA","0","","0","NA","0",""
"22018","2","0","NA","0","","0","NA","0",""
"23001","1","2","NA","0","","1","4584920.47","1",""
"23002","2","0","NA","0","","0","NA","0",""
"23003","2","0","NA","0","","0","NA","0",""
"23004","2","0","NA","0","","0","NA","0",""
"23005","2","0","NA","0","","0","NA","0",""
"23006","2","0","NA","0","","0","NA","0",""
"23007","2","0","NA","0","","0","NA","0",""
"23008","1","1","1641388","3","","2","NA","0",""
"23009","2","0","NA","0","","0","NA","0",""
"23010","2","0","NA","0","","0","NA","0",""
"23011","2","0","NA","0","","0","NA","0",""
"24001","2","0","NA","0","","0","NA","0",""
"24002","1","2","NA","0","","1","14094","6",""
"24003","2","0","NA","0","","0","NA","0",""
"24004","2","0","NA","0","","0","NA","0",""
"24005","2","0","NA","0","","0","NA","0",""
"24006","2","0","NA","0","","0","NA","0",""
"24007","2","0","NA","0","","0","NA","0",""
"24008","2","0","NA","0","","0","NA","0",""
"24009","2","0","NA","0","","0","NA","0",""
"24010","2","0","NA","0","","0","NA","0",""
"24011","2","0","NA","0","","0","NA","0",""
"24012","2","0","NA","0","","0","NA","0",""
"24013","2","0","NA","0","","0","NA","0",""
"24014","2","0","NA","0","","0","NA","0",""
"24015","2","0","NA","0","","0","NA","0",""
"24016","1","1","2268000","7","H. Ayuntamiento de Ebano","2","NA","0",""
"24017","2","0","NA","0","","0","NA","0",""
"24018","2","0","NA","0","","0","NA","0",""
"24019","2","0","NA","0","","0","NA","0",""
"24020","2","0","NA","0","","0","NA","0",""
"24021","2","0","NA","0","","0","NA","0",""
"24022","2","0","NA","0","","0","NA","0",""
"24023","2","0","NA","0","","0","NA","0",""
"24024","2","0","NA","0","","0","NA","0",""
"24025","2","0","NA","0","","0","NA","0",""
"24026","2","0","NA","0","","0","NA","0",""
"24027","2","0","NA","0","","0","NA","0",""
"24028","1","1","13299707","7","CONAGUA","2","NA","0",""
"24029","2","0","NA","0","","0","NA","0",""
"24030","2","0","NA","0","","0","NA","0",""
"24031","2","0","NA","0","","0","NA","0",""
"24032","2","0","NA","0","","0","NA","0",""
"24033","2","0","NA","0","","0","NA","0",""
"24034","2","0","NA","0","","0","NA","0",""
"24035","1","1","13299707","7","CONAGUA","2","NA","0",""
"24036","2","0","NA","0","","0","NA","0",""
"24037","2","0","NA","0","","0","NA","0",""
"24038","2","0","NA","0","","0","NA","0",""
"24039","2","0","NA","0","","0","NA","0",""
"24040","2","0","NA","0","","0","NA","0",""
"24041","2","0","NA","0","","0","NA","0",""
"24042","2","0","NA","0","","0","NA","0",""
"24043","2","0","NA","0","","0","NA","0",""
"24044","2","0","NA","0","","0","NA","0",""
"24045","2","0","NA","0","","0","NA","0",""
"24046","2","0","NA","0","","0","NA","0",""
"24047","2","0","NA","0","","0","NA","0",""
"24048","2","0","NA","0","","0","NA","0",""
"24049","2","0","NA","0","","0","NA","0",""
"24050","2","0","NA","0","","0","NA","0",""
"24051","2","0","NA","0","","0","NA","0",""
"24052","2","0","NA","0","","0","NA","0",""
"24053","2","0","NA","0","","0","NA","0",""
"24054","2","0","NA","0","","0","NA","0",""
"24055","2","0","NA","0","","0","NA","0",""
"24056","2","0","NA","0","","0","NA","0",""
"24057","2","0","NA","0","","0","NA","0",""
"24058","2","0","NA","0","","0","NA","0",""
"25001","2","0","NA","0","","0","NA","0",""
"25002","2","0","NA","0","","0","NA","0",""
"25003","2","0","","0","","0","NA","0",""
"25004","2","0","NA","0","","0","NA","0",""
"25005","2","0","NA","0","","0","NA","0",""
"25006","1","1","83947230","1","","2","NA","0",""
"25007","2","0","NA","0","","0","NA","0",""
"25008","2","0","NA","0","","0","NA","0",""
"25009","2","0","NA","0","","0","NA","0",""
"25010","2","0","NA","0","","0","NA","0",""
"25011","2","0","NA","0","","0","NA","0",""
"25012","2","0","NA","0","","0","NA","0",""
"25013","2","0","NA","0","","0","NA","0",""
"25014","2","0","NA","0","","0","NA","0",""
"25015","1","2","NA","0","","1","5070000","1",""
"25016","2","0","NA","0","","0","NA","0",""
"25017","2","0","NA","0","","0","NA","0",""
"25018","2","0","NA","0","","0","NA","0",""
"26001","2","0","NA","0","","0","NA","0",""
"26002","2","0","NA","0","","0","NA","0",""
"26003","1","2","NA","0","","1","1134455.04","1",""
"26004","2","0","NA","0","","0","NA","0",""
"26005","2","0","NA","0","","0","NA","0",""
"26006","2","0","NA","0","","0","NA","0",""
"26007","2","0","NA","0","","0","NA","0",""
"26008","2","0","NA","0","","0","NA","0",""
"26009","2","0","NA","0","","0","NA","0",""
"26010","2","0","NA","0","","0","NA","0",""
"26011","2","0","NA","0","","0","NA","0",""
"26012","2","0","NA","0","","0","NA","0",""
"26013","2","0","NA","0","","0","NA","0",""
"26014","2","0","NA","0","","0","NA","0",""
"26015","2","0","NA","0","","0","NA","0",""
"26016","2","0","NA","0","","0","NA","0",""
"26017","2","0","NA","0","","0","NA","0",""
"26018","1","2","NA","0","","1","588367","3",""
"26019","2","0","NA","0","","0","NA","0",""
"26020","2","0","NA","0","","0","NA","0",""
"26021","2","0","NA","0","","0","NA","0",""
"26022","2","0","NA","0","","0","NA","0",""
"26023","2","0","NA","0","","0","NA","0",""
"26024","2","0","NA","0","","0","NA","0",""
"26025","2","0","NA","0","","0","NA","0",""
"26026","2","0","NA","0","","0","NA","0",""
"26027","2","0","NA","0","","0","NA","0",""
"26028","2","0","NA","0","","0","NA","0",""
"26029","2","0","NA","0","","0","NA","0",""
"26030","1","1","34706727","3","","1","6028790","6",""
"26031","2","0","NA","0","","0","NA","0",""
"26032","2","0","NA","0","","0","NA","0",""
"26033","1","2","NA","0","","1","77760","7","SOCIEDAD DE USUARIOS"
"26034","2","0","NA","0","","0","NA","0",""
"26035","2","0","NA","0","","0","NA","0",""
"26036","2","0","NA","0","","0","NA","0",""
"26037","2","0","NA","0","","0","NA","0",""
"26038","2","0","NA","0","","0","NA","0",""
"26039","2","0","NA","0","","0","NA","0",""
"26040","2","0","NA","0","","0","NA","0",""
"26041","2","0","NA","0","","0","NA","0",""
"26042","2","0","NA","0","","0","NA","0",""
"26043","2","0","NA","0","","0","NA","0",""
"26044","2","0","NA","0","","0","NA","0",""
"26045","2","0","NA","0","","0","NA","0",""
"26046","2","0","NA","0","","0","NA","0",""
"26047","2","0","NA","0","","0","NA","0",""
"26048","2","0","NA","0","","0","NA","0",""
"26049","2","0","NA","0","","0","NA","0",""
"26050","2","0","NA","0","","0","NA","0",""
"26051","2","0","NA","0","","0","NA","0",""
"26052","2","0","NA","0","","2","NA","0",""
"26053","2","0","NA","0","","0","NA","0",""
"26054","2","0","NA","0","","0","NA","0",""
"26055","2","0","NA","0","","0","NA","0",""
"26056","2","0","NA","0","","0","NA","0",""
"26057","2","0","NA","0","","0","NA","0",""
"26058","2","0","NA","0","","0","NA","0",""
"26059","2","0","NA","0","","0","NA","0",""
"26060","2","0","NA","0","","0","NA","0",""
"26061","2","0","NA","0","","0","NA","0",""
"26062","2","0","NA","0","","0","NA","0",""
"26063","2","0","NA","0","","0","NA","0",""
"26064","2","0","NA","0","","0","NA","0",""
"26065","2","0","NA","0","","0","NA","0",""
"26066","2","0","NA","0","","0","NA","0",""
"26067","2","0","NA","0","","0","NA","0",""
"26068","2","0","NA","0","","0","NA","0",""
"26069","2","0","NA","0","","0","NA","0",""
"26070","2","0","NA","0","","0","NA","0",""
"26071","1","2","NA","0","","1","2197008","1",""
"26072","2","0","NA","0","","0","NA","0",""
"27001","2","0","NA","0","","0","NA","0",""
"27002","2","0","NA","0","","0","NA","0",""
"27003","2","0","NA","0","","0","NA","0",""
"27004","2","0","NA","0","","0","NA","0",""
"27005","2","0","NA","0","","0","NA","0",""
"27006","2","0","NA","0","","0","NA","0",""
"27007","2","0","NA","0","","0","NA","0",""
"27008","2","0","NA","0","","0","NA","0",""
"27009","2","0","NA","0","","0","NA","0",""
"27010","2","0","NA","0","","0","NA","0",""
"27011","2","0","NA","0","","0","NA","0",""
"27012","2","0","NA","0","","0","NA","0",""
"27013","1","1","34505035","1","","2","","0",""
"27014","2","0","NA","0","","0","NA","0",""
"27015","2","0","NA","0","","0","NA","0",""
"27016","2","0","NA","0","","0","NA","0",""
"27017","2","0","NA","0","","0","NA","0",""
"28001","2","0","NA","0","","0","NA","0",""
"28002","2","0","NA","0","","0","NA","0",""
"28003","1","1","6240260","2","","2","NA","0",""
"28004","2","0","NA","0","","0","NA","0",""
"28005","2","0","NA","0","","0","NA","0",""
"28006","2","0","NA","0","","0","NA","0",""
"28007","2","0","NA","0","","0","NA","0",""
"28008","2","0","NA","0","","0","NA","0",""
"28009","2","0","NA","0","","0","NA","0",""
"28010","2","0","NA","0","","0","NA","0",""
"28011","2","0","NA","0","","0","NA","0",""
"28012","2","2","NA","0","","2","NA","0",""
"28013","2","0","NA","0","","0","NA","0",""
"28014","2","0","NA","0","","0","NA","0",""
"28015","2","0","NA","0","","0","NA","0",""
"28016","2","0","NA","0","","0","NA","0",""
"28017","2","0","NA","0","","0","NA","0",""
"28018","2","0","NA","0","","0","NA","0",""
"28019","2","0","NA","0","","0","NA","0",""
"28020","2","0","NA","0","","0","NA","0",""
"28021","1","1","9547056","1","","2","NA","0",""
"28022","1","1","49189227","1","","0","NSS","0",""
"28023","2","0","NA","0","","0","NA","0",""
"28024","2","0","NA","0","","0","NA","0",""
"28025","2","0","NA","0","","0","NA","0",""
"28026","2","0","NA","0","","0","NA","0",""
"28027","2","0","NA","0","","0","NA","0",""
"28028","2","0","NA","0","","0","NA","0",""
"28029","2","0","NA","0","","0","NA","0",""
"28030","2","0","NA","0","","0","NA","0",""
"28031","2","0","NA","0","","0","NA","0",""
"28032","2","0","NA","0","","0","NA","0",""
"28033","1","1","9991917","1","","2","NA","0",""
"28034","2","0","NA","0","","0","NA","0",""
"28035","2","2","NA","0","","0","NA","0",""
"28036","2","0","NA","0","","0","NA","0",""
"28037","2","0","NA","0","","0","NA","0",""
"28038","2","0","NA","0","","0","NA","0",""
"28039","2","0","NA","0","","0","NA","0",""
"28040","1","1","15840000","1","","2","NA","0",""
"28041","2","0","NA","0","","0","NA","0",""
"28042","2","0","NA","0","","0","NA","0",""
"28043","2","0","NA","0","","0","NA","0",""
"29001","2","0","NA","0","","0","NA","0",""
"29002","2","0","NA","0","","0","NA","0",""
"29003","2","0","NA","0","","0","NA","0",""
"29004","2","0","NA","0","","0","NA","0",""
"29005","2","0","NA","0","","0","NA","0",""
"29006","2","0","NA","0","","0","NA","0",""
"29007","2","0","NA","0","","0","NA","0",""
"29008","2","0","NA","0","","0","NA","0",""
"29009","2","0","NA","0","","0","NA","0",""
"29010","2","0","NA","0","","0","NA","0",""
"29011","2","0","NA","0","","0","NA","0",""
"29012","2","0","NA","0","","0","NA","0",""
"29013","2","0","NA","0","","0","NA","0",""
"29014","2","0","NA","0","","0","NA","0",""
"29015","2","0","NA","0","","0","NA","0",""
"29016","2","0","NA","0","","0","NA","0",""
"29017","2","0","NA","0","","0","NA","0",""
"29018","2","0","NA","0","","0","NA","0",""
"29019","2","0","NA","0","","2","NA","0",""
"29020","2","0","NA","0","","0","NA","0",""
"29021","2","0","NA","0","","0","NA","0",""
"29022","2","0","NA","0","","0","NA","0",""
"29023","2","0","NA","0","","0","NA","0",""
"29024","2","0","NA","0","","0","NA","0",""
"29025","2","0","NA","0","","0","NA","0",""
"29026","2","0","NA","0","","0","NA","0",""
"29027","2","0","NA","0","","0","NA","0",""
"29028","2","0","NA","0","","0","NA","0",""
"29029","2","0","NA","0","","0","NA","0",""
"29030","2","0","NA","0","","2","NA","0",""
"29031","2","0","NA","0","","0","NA","0",""
"29032","2","0","NA","0","","0","NA","0",""
"29033","2","0","NA","0","","0","NA","0",""
"29034","2","0","NA","0","","0","NA","0",""
"29035","2","0","NA","0","","0","NA","0",""
"29036","2","0","NA","0","","0","NA","0",""
"29037","2","0","NA","0","","0","NA","0",""
"29038","2","0","NA","0","","0","NA","0",""
"29039","2","0","NA","0","","0","NA","0",""
"29040","2","0","NA","0","","0","NA","0",""
"29041","2","0","NA","0","","0","NA","0",""
"29042","2","0","NA","0","","0","NA","0",""
"29043","2","0","NA","0","","0","NA","0",""
"29044","2","0","NA","0","","0","NA","0",""
"29045","2","0","NA","0","","0","NA","0",""
"29046","2","0","NA","0","","0","NA","0",""
"29047","2","0","NA","0","","0","NA","0",""
"29048","0","0","","0","","0","","0",""
"29049","2","0","NA","0","","0","NA","0",""
"29050","2","0","NA","0","","0","NA","0",""
"29051","2","0","NA","0","","0","NA","0",""
"29052","2","0","NA","0","","0","NA","0",""
"29053","2","0","NA","0","","0","NA","0",""
"29054","2","0","NA","0","","0","NA","0",""
"29055","2","0","NA","0","","0","NA","0",""
"29056","2","0","NA","0","","0","NA","0",""
"29057","2","0","NA","0","","0","NA","0",""
"29058","2","0","NA","0","","0","NA","0",""
"29059","2","0","NA","0","","0","NA","0",""
"29060","2","0","NA","0","","0","NA","0",""
"30001","2","0","NA","0","","0","NA","0",""
"30002","2","0","NA","0","","0","NA","0",""
"30003","2","0","NA","0","","0","NA","0",""
"30004","2","0","NA","0","","0","NA","0",""
"30005","2","0","NA","0","","0","NA","0",""
"30006","2","0","NA","0","","0","NA","0",""
"30007","2","0","NA","0","","0","NA","0",""
"30008","2","0","NA","0","","0","NA","0",""
"30009","2","0","NA","0","","0","NA","0",""
"30010","2","0","NA","0","","0","NA","0",""
"30011","2","0","NA","0","","0","NA","0",""
"30012","2","0","NA","0","","0","NA","0",""
"30013","2","0","NA","0","","0","NA","0",""
"30014","2","0","NA","0","","0","NA","0",""
"30015","2","0","NA","0","","0","NA","0",""
"30016","2","0","NA","0","","0","NA","0",""
"30017","2","0","NA","0","","0","NA","0",""
"30018","2","0","NA","0","","0","NA","0",""
"30019","2","0","NA","0","","0","NA","0",""
"30020","2","0","NA","0","","0","NA","0",""
"30021","2","0","NA","0","","0","NA","0",""
"30022","2","0","NA","0","","0","NA","0",""
"30023","2","0","NA","0","","0","NA","0",""
"30024","2","0","NA","0","","0","NA","0",""
"30025","0","0","NA","0","","0","NA","0",""
"30026","2","0","NA","0","","0","NA","0",""
"30027","2","0","NA","0","","0","NA","0",""
"30028","2","0","NA","0","","0","NA","0",""
"30029","2","0","NA","0","","0","NA","0",""
"30030","2","0","NA","0","","0","NA","0",""
"30031","2","0","NA","0","","0","NA","0",""
"30032","2","0","NA","0","","0","NA","0",""
"30033","2","0","NA","0","","0","NA","0",""
"30034","2","0","NA","0","","0","NA","0",""
"30035","2","0","NA","0","","0","NA","0",""
"30036","2","0","NA","0","","0","NA","0",""
"30037","2","0","NA","0","","0","NA","0",""
"30038","2","0","NA","0","","0","NA","0",""
"30039","2","0","NA","0","","0","NA","0",""
"30040","2","0","NA","0","","0","NA","0",""
"30041","2","0","NA","0","","0","NA","0",""
"30042","2","0","NA","0","","0","NA","0",""
"30043","2","0","NA","0","","0","NA","0",""
"30044","2","0","NA","0","","0","NA","0",""
"30045","2","0","NA","0","","0","NA","0",""
"30046","2","0","NA","0","","0","NA","0",""
"30047","2","0","NA","0","","0","NA","0",""
"30048","2","0","NA","0","","0","NA","0",""
"30049","2","0","NA","0","","0","NA","0",""
"30050","2","0","NA","0","","0","NA","0",""
"30051","0","0","NA","0","","0","NA","0",""
"30052","2","0","NA","0","","0","NA","0",""
"30053","2","0","NA","0","","0","NA","0",""
"30054","2","0","NA","0","","0","NA","0",""
"30055","2","0","NA","0","","0","NA","0",""
"30056","1","1","8000","6","","2","NA","0",""
"30057","2","0","NA","0","","0","NA","0",""
"30058","2","0","NA","0","","0","NA","0",""
"30059","2","0","NA","0","","0","NA","0",""
"30060","2","0","NA","0","","0","NA","0",""
"30061","2","0","NA","0","","0","NA","0",""
"30062","2","0","NA","0","","0","NA","0",""
"30063","2","0","NA","0","","0","NA","0",""
"30064","2","0","NA","0","","0","NA","0",""
"30065","2","0","NA","0","","0","NA","0",""
"30066","2","0","NA","0","","0","NA","0",""
"30067","2","0","NA","0","","0","NA","0",""
"30068","2","0","NA","0","","0","NA","0",""
"30069","2","0","NA","0","","0","NA","0",""
"30070","2","0","NA","0","","0","NA","0",""
"30071","2","0","NA","0","","0","NA","0",""
"30072","2","0","NA","0","","0","NA","0",""
"30073","2","0","NA","0","","0","NA","0",""
"30074","2","0","NA","0","","0","NA","0",""
"30075","2","0","NA","0","","0","NA","0",""
"30076","2","0","NA","0","","0","NA","0",""
"30077","2","0","NA","0","","0","NA","0",""
"30078","2","0","NA","0","","0","NA","0",""
"30079","2","0","NA","0","","0","NA","0",""
"30080","2","0","NA","0","","0","NA","0",""
"30081","2","0","NA","0","","0","NA","0",""
"30082","2","0","NA","0","","0","NA","0",""
"30083","2","0","NA","0","","0","NA","0",""
"30084","2","0","NA","0","","0","NA","0",""
"30085","2","0","NA","0","","0","NA","0",""
"30086","2","0","NA","0","","0","NA","0",""
"30087","2","0","NA","0","","0","NA","0",""
"30088","2","0","NA","0","","0","NA","0",""
"30089","2","0","NA","0","","0","NA","0",""
"30090","2","0","NA","0","","0","NA","0",""
"30091","2","0","NA","0","","0","NA","0",""
"30092","2","0","NA","0","","0","NA","0",""
"30093","2","0","NA","0","","0","NA","0",""
"30094","2","0","NA","0","","0","NA","0",""
"30095","2","0","NA","0","","0","NA","0",""
"30096","2","0","NA","0","","0","NA","0",""
"30097","2","0","NA","0","","0","NA","0",""
"30098","2","0","NA","0","","0","NA","0",""
"30099","2","0","NA","0","","0","NA","0",""
"30100","2","0","NA","0","","0","NA","0",""
"30101","2","0","NA","0","","0","NA","0",""
"30102","2","0","NA","0","","0","NA","0",""
"30103","2","0","NA","0","","0","NA","0",""
"30104","2","0","NA","0","","0","NA","0",""
"30105","2","0","NA","0","","0","NA","0",""
"30106","2","0","NA","0","","0","NA","0",""
"30107","2","0","NA","0","","0","NA","0",""
"30108","2","0","NA","0","","0","NA","0",""
"30109","2","0","NA","0","","0","NA","0",""
"30110","2","0","NA","0","","0","NA","0",""
"30111","2","0","NA","0","","0","NA","0",""
"30112","2","0","NA","0","","0","NA","0",""
"30113","2","0","NA","0","","0","NA","0",""
"30114","2","0","NA","0","","0","NA","0",""
"30115","2","0","NA","0","","0","NA","0",""
"30116","2","0","NA","0","","0","NA","0",""
"30117","2","0","NA","0","","0","NA","0",""
"30118","2","0","NA","0","","0","NA","0",""
"30119","2","0","NA","0","","0","NA","0",""
"30120","2","0","NA","0","","0","NA","0",""
"30121","2","0","NA","0","","0","NA","0",""
"30122","2","0","NA","0","","0","NA","0",""
"30123","1","1","541884","2","","2","NA","0",""
"30124","2","0","NA","0","","0","NA","0",""
"30125","2","0","NA","0","","0","NA","0",""
"30126","2","0","NA","0","","0","NA","0",""
"30127","2","0","NA","0","","0","NA","0",""
"30128","2","0","NA","0","","0","NA","0",""
"30129","2","0","NA","0","","0","NA","0",""
"30130","2","0","NA","0","","0","NA","0",""
"30131","2","0","NA","0","","0","NA","0",""
"30132","2","0","NA","0","","0","NA","0",""
"30133","2","0","NA","0","","0","NA","0",""
"30134","2","0","NA","0","","0","NA","0",""
"30135","2","0","NA","0","","0","NA","0",""
"30136","2","0","NA","0","","0","NA","0",""
"30137","2","0","NA","0","","0","NA","0",""
"30138","2","0","NA","0","","0","NA","0",""
"30139","2","0","NA","0","","0","NA","0",""
"30140","2","0","NA","0","","0","NA","0",""
"30141","2","0","NA","0","","0","NA","0",""
"30142","2","0","NA","0","","0","NA","0",""
"30143","2","0","NA","0","","0","NA","0",""
"30144","2","0","NA","0","","0","NA","0",""
"30145","1","2","NA","0","","1","155520","2",""
"30146","2","0","NA","0","","0","NA","0",""
"30147","2","0","NA","0","","0","NA","0",""
"30148","2","0","NA","0","","0","NA","0",""
"30149","2","0","NA","0","","0","NA","0",""
"30150","2","0","NA","0","","0","NA","0",""
"30151","2","0","NA","0","","0","NA","0",""
"30152","2","0","NA","0","","0","NA","0",""
"30153","2","0","NA","0","","0","NA","0",""
"30154","2","0","NA","0","","0","NA","0",""
"30155","2","0","NA","0","","0","NA","0",""
"30156","2","0","NA","0","","0","NA","0",""
"30157","2","0","NA","0","","0","NA","0",""
"30158","2","0","NA","0","","0","NA","0",""
"30159","2","0","NA","0","","0","NA","0",""
"30160","2","0","NA","0","","0","NA","0",""
"30161","2","0","NA","0","","0","NA","0",""
"30162","2","0","NA","0","","0","NA","0",""
"30163","2","0","NA","0","","0","NA","0",""
"30164","2","0","NA","0","","0","NA","0",""
"30165","2","0","NA","0","","0","NA","0",""
"30166","2","0","NA","0","","0","NA","0",""
"30167","2","0","NA","0","","0","NA","0",""
"30168","2","0","NA","0","","0","NA","0",""
"30169","2","0","NA","0","","0","NA","0",""
"30170","2","0","NA","0","","0","NA","0",""
"30171","2","0","NA","0","","0","NA","0",""
"30172","2","0","NA","0","","0","NA","0",""
"30173","2","0","NA","0","","0","NA","0",""
"30174","2","0","NA","0","","0","NA","0",""
"30175","2","0","NA","0","","0","NA","0",""
"30176","2","0","NA","0","","0","NA","0",""
"30177","2","0","NA","0","","0","NA","0",""
"30178","2","0","NA","0","","0","NA","0",""
"30179","2","0","NA","0","","0","NA","0",""
"30180","2","0","NA","0","","0","NA","0",""
"30181","2","0","NA","0","","0","NA","0",""
"30182","2","0","NA","0","","0","NA","0",""
"30183","2","0","NA","0","","0","NA","0",""
"30184","2","0","NA","0","","0","NA","0",""
"30185","2","0","NA","0","","0","NA","0",""
"30186","2","0","NA","0","","0","NA","0",""
"30187","2","0","NA","0","","0","NA","0",""
"30188","2","0","NA","0","","0","NA","0",""
"30189","2","0","NA","0","","0","NA","0",""
"30190","2","0","NA","0","","0","NA","0",""
"30191","2","0","NA","0","","0","NA","0",""
"30192","2","0","NA","0","","0","NA","0",""
"30193","2","0","NA","0","","0","NA","0",""
"30194","2","0","NA","0","","0","NA","0",""
"30195","2","0","NA","0","","0","NA","0",""
"30196","2","0","NA","0","","0","NA","0",""
"30197","2","0","NA","0","","0","NA","0",""
"30198","2","0","NA","0","","0","NA","0",""
"30199","2","0","NA","0","","0","NA","0",""
"30200","2","0","NA","0","","0","NA","0",""
"30201","2","0","NA","0","","0","NA","0",""
"30202","2","0","NA","0","","0","NA","0",""
"30203","2","0","NA","0","","0","NA","0",""
"30204","2","0","NA","0","","0","NA","0",""
"30205","2","0","NA","0","","0","NA","0",""
"30206","2","0","NA","0","","0","NA","0",""
"30207","2","0","NA","0","","0","NA","0",""
"30208","1","1","27000","1","","2","NA","0",""
"30209","2","0","NA","0","","0","NA","0",""
"30210","2","0","NA","0","","0","NA","0",""
"30211","2","0","NA","0","","0","NA","0",""
"30212","2","0","NA","0","","0","NA","0",""
"31001","2","0","NA","0","","0","NA","0",""
"31002","2","0","NA","0","","0","NA","0",""
"31003","2","0","NA","0","","0","NA","0",""
"31004","2","0","NA","0","","0","NA","0",""
"31005","2","0","NA","0","","0","NA","0",""
"31006","2","0","NA","0","","0","NA","0",""
"31007","2","0","NA","0","","0","NA","0",""
"31008","2","0","NA","0","","0","NA","0",""
"31009","2","0","NA","0","","0","NA","0",""
"31010","2","0","NA","0","","0","NA","0",""
"31011","2","0","NA","0","","0","NA","0",""
"31012","2","0","NA","0","","0","NA","0",""
"31013","2","0","NA","0","","0","NA","0",""
"31014","2","0","NA","0","","0","NA","0",""
"31015","2","0","NA","0","","0","NA","0",""
"31016","2","0","NA","0","","0","NA","0",""
"31017","2","0","NA","0","","0","NA","0",""
"31018","2","0","NA","0","","0","NA","0",""
"31019","2","0","NA","0","","0","NA","0",""
"31020","2","0","NA","0","","0","NA","0",""
"31021","2","0","NA","0","","0","NA","0",""
"31022","2","0","NA","0","","0","NA","0",""
"31023","2","0","NA","0","","0","NA","0",""
"31024","2","0","NA","0","","0","NA","0",""
"31025","2","0","NA","0","","0","NA","0",""
"31026","2","0","NA","0","","0","NA","0",""
"31027","2","0","NA","0","","0","NA","0",""
"31028","2","0","NA","0","","0","NA","0",""
"31029","2","0","NA","0","","0","NA","0",""
"31030","2","0","NA","0","","0","NA","0",""
"31031","2","0","NA","0","","0","NA","0",""
"31032","2","0","NA","0","","0","NA","0",""
"31033","2","0","NA","0","","0","NA","0",""
"31034","2","0","NA","0","","0","NA","0",""
"31035","2","0","NA","0","","0","NA","0",""
"31036","2","0","NA","0","","0","NA","0",""
"31037","2","0","NA","0","","0","NA","0",""
"31038","2","0","NA","0","","0","NA","0",""
"31039","2","0","NA","0","","0","NA","0",""
"31040","2","0","NA","0","","0","NA","0",""
"31041","2","0","NA","0","","0","NA","0",""
"31042","2","0","NA","0","","0","NA","0",""
"31043","2","0","NA","0","","0","NA","0",""
"31044","2","0","NA","0","","0","NA","0",""
"31045","2","0","NA","0","","0","NA","0",""
"31046","2","0","NA","0","","0","NA","0",""
"31047","2","0","NA","0","","0","NA","0",""
"31048","2","0","NA","0","","0","NA","0",""
"31049","2","0","NA","0","","0","NA","0",""
"31050","2","0","NA","0","","0","NA","0",""
"31051","2","0","NA","0","","2","NA","0",""
"31052","2","0","NA","0","","0","NA","0",""
"31053","2","0","NA","0","","0","NA","0",""
"31054","2","0","NA","0","","0","NA","0",""
"31055","2","0","NA","0","","0","NA","0",""
"31056","2","0","NA","0","","0","NA","0",""
"31057","2","0","NA","0","","0","NA","0",""
"31058","2","0","NA","0","","0","NA","0",""
"31059","1","2","NA","0","","1","17660160","1",""
"31060","2","0","NA","0","","0","NA","0",""
"31061","2","0","NA","0","","0","NA","0",""
"31062","2","0","NA","0","","0","NA","0",""
"31063","2","0","NA","0","","0","NA","0",""
"31064","2","0","NA","0","","0","NA","0",""
"31065","2","0","NA","0","","0","NA","0",""
"31066","2","0","NA","0","","0","NA","0",""
"31067","2","0","NA","0","","0","NA","0",""
"31068","2","0","NA","0","","2","NA","0",""
"31069","2","0","NA","0","","0","NA","0",""
"31070","2","0","NA","0","","0","NA","0",""
"31071","2","0","NA","0","","0","NA","0",""
"31072","2","0","NA","0","","0","NA","0",""
"31073","2","0","NA","0","","0","NA","0",""
"31074","2","0","NA","0","","0","NA","0",""
"31075","2","0","NA","0","","0","NA","0",""
"31076","2","0","NA","0","","0","NA","0",""
"31077","2","0","NA","0","","0","NA","0",""
"31078","2","0","NA","0","","0","NA","0",""
"31079","2","0","NA","0","","0","NA","0",""
"31080","2","0","NA","0","","0","NA","0",""
"31081","2","0","NA","0","","0","NA","0",""
"31082","2","0","NA","0","","0","NA","0",""
"31083","2","0","NA","0","","0","NA","0",""
"31084","2","0","NA","0","","0","NA","0",""
"31085","2","0","NA","0","","0","NA","0",""
"31086","2","0","NA","0","","0","NA","0",""
"31087","2","0","NA","0","","0","NA","0",""
"31088","2","0","NA","0","","0","NA","0",""
"31089","2","0","NA","0","","0","NA","0",""
"31090","2","0","NA","0","","0","NA","0",""
"31091","2","0","NA","0","","0","NA","0",""
"31092","2","0","NA","0","","0","NA","0",""
"31093","2","0","NA","0","","0","NA","0",""
"31094","2","0","NA","0","","0","NA","0",""
